sto..conf	SPACE TELESCOPE OBS.: IAU.GEN.ASSEMB18: PATRAS:
sto..conf	SPACE TELESCOPE OBSERVATORY: IAU COMM.44 1982AUG
stob.rept	REPORT. STOCKHOLMS OBSERVATORIUM. SALTSJOBADEN
stp..conf	SOLAR-TERRESTRIAL PHYSICS: BOSTON COLLEGE: 82AUG
stro.coll	Stellar Rotation, ed. A. Sletteback (Dordrecht: Reidel)
sttu.conf	STELLAR TURBULENCE - IAU COLL.51 - ONTARIO 1980
sugr.conf	SUPERGRAVITY '81: 1ST SCHOOL, TRIESTE,ITALY
susp.conf	SUPERNOVAE SPECTRA - LA JOLLA - AIP CONF#63 1980
swng.conf	Science With The Next Generation of Space Telescope, Eric P. Smith and Anuradha Koratkar
swrc.conf	SOURCES OF GRAVITATIONAL RADIATION - JUL-AUG1979
swrc.conf	SOUTHWEST REG. CONF. ASTRON. & ASTROPHYSICS
swrc.conf	SOUTHWEST REG. CONF. ASTRON.&ASTROPH.,
swrc.conf	SOUTHWEST REG. CONF. ASTRONOMY & ASTROPHYS.:
syim.conf	SYNTHESIS IMAGING / NRAO SCHOOL SOCORRO 1986AUG
syma.work	NRAO/VLA WORKSHOP: SYNTHESIS MAPPING: 1982JUNE21
syst.work	NORTH AMER. WORKSHOP SYMBIOTIC STARS - JUNE,1981
tdp..conf	ESO: TWO-DIMENS. PHOTOM.: NOORDWIJKERHOUT, 1979
tip..conf	5TH GEN.CONF.EUR.PHYS.SOC:TRENDS IN PHYSICS 1982
tisn.work	TYPE-I SUPERNOVAE: PROC. TEXAS WORKSHOP - 1980MAR
tphr.conf	THEO. PROB. HIGH RESOLUTION SOLAR PHYS.:
ttxa.symp	in Proc. 23rd ESLAB Conference on X-Ray Astronomy, Vol. 1; X-Ray Binaries, ed. J. Hunt & B. Battrick 
turk.rept	TURKU UNIV. OBS. REPORT SER. INFORMO
turk.rept	TURKU UNIV. OBSERVATORY REPORT SERIES. INFORMO
uft..conf	UNIFIED FIELD THEORIES OF >4 DIMENSIONS
uhur.symp	UHURU MEM. SYMP X-RAY ASTRONOMY - GREENBELT 1981
umh..conf	UNIVERSITE MONS-HAINAUT. ASTROPH.&SPECTR. COMM.
umsc.conf	UPPER MAIN SEQ. CHEM. PEC. STARS - 23RD LIEGE 81
umss.conf	ASTROPHYS.PROC./UPPER MAIN SEQ.STARS: SAAS-FEE13
urbp.symp	5TH ESA SYMP. EUR. ROCKET BALLOON PROG. - APR1980
usoa.conf	USE OF SUPERCOMPUTERS IN OBSERVATIONAL ASTRONOMY
utu..conf	UNDERSTANDING THE UNIVERSE / UNISPACE 82 VIENNA
uvsc.conf	UV STELLAR CLASSIFICATION: VILSPA: ESA#182 81OCT
veu..conf	THE VERY EARLY UNIVERSE / NUFFIELD / 1983JUN/JUL
vlba.conf	MULTIDISCIPLINARY USE / VERY LONG BASELINE ARRAY
vlbi.conf	VLBI TECHNIQUES - TOULOUSE,FRANCE: CONF. 1982AUG
vlt..work	ESO'S VERY LARGE TELESCOP: CARGESE: 1983MAY16-19
vlt..work	ESO'S VERY LARGE TELESCOPE: WORKSHOP 2: VENICE
vlti.conf	VERY LARGE TELESCOPES/INSTRUM.&PROG:IAU COLL.79
vob..conf	VARIABILITY OF BLAZARS
vrsp.conf	VIB-ROT.SPECT.PLANET.ATMOS:NASA CP 2223: 1982MAR
vsc..conf	VARIATIONS SOLAR CONSTANT: NASA-CP-21981 1980NOV
vsg..conf	VARIAB. STARS&GALAX.: EUR.REG.MTG.#5:LIEGE1980
vsg..conf	VARIAB. STARS&GALAX.: EUR.REG.MTG.#5:LIEGE1980 P. C
vsr..conf	VARIABLE STAR RESEARCH: INTERNAT'L. PERSPECTIVE
wdir.conf	WARPED DISKS AND INCLINED RINGS AROUND GALAXIES
xaes.conf	X-RAY ASTRON. W/ EINSTEIN SAT. CAMBRIDGE 1981JAN
xaes.conf	X-RAY ASTRONOMY WITH THE EINSTEIN SATELLITE 1981
xra..symp	18TH ESLAB SYMP.: X-RAY ASTRONOMY / SCHEVENINGEN
xray.symp	X-RAY SYMPOSIUM / COLGATE UNIV.:HAMILTON,NY 1982
xue..conf	X-RAY & UV EMISSION FROM ACTIVE GALACTIC NUCLEI
LPSC.....	Proc. Lun. Plan. Sci. Conf.
AIPC.....	AIP Conf. Proc.
modg.proc	Proc. 12th Saas-Fe Advanced Course Morphology and Dynamics of Galaxies (Geneva Obs. Pub.)
modg.proc	Twelfth Advanced Course of the Swiss Society of Astronomy and Astrophysics (Saas-Fee): Morphology and Dynamics of Galaxies
lssu.proc	Large-Scale Structure in the Universe, 17th Advanced Course of Swiss Society of Astrophysics (Saas-Fee), ed. L. Martinet and M. Mayor (Geneva: Geneva Observatory)
mwag.conf	The Milky Way as a Galaxy, 19th Saas-Fee Course, ed. R. Buser & I. King
nce..conf	Nucleosynthesis and Stellar Evolution
agn..conf	Saas-Fee Advanced Course 20 Lecture Notes, Active Galactic Nuclei, ed. R. D. Blandford, H. Netzer, & L. Woltjer (Berlin: Springer)
gim..conf	The Galactic Interstellar Medium, ed. D. Pfenniger & P. Bartholdi (Saas-Fee Advanced Course 21; Berlin: Springer)
inbi.conf	Interacting Binaries, Saas-Fee Advanced Course 22, ed. H. Nussbaumer & A. Orr 
plas.conf	Plasma Astrophysics, Saas-Fee Advanced Course 24 Lecture Notes 
cmaf.conf	Computational Methods for Astrophysical Fluid Flow, lecture notes 1997/Saas-Fee Advanced Course 27, ed. O. Steiner & A. Gautschy (Berlin: Springer)
ASSL...13	Mass loss from stars, Ed. M. Hack, Astrophysics and Space Science Library Vol. 13
ASSL...88	Physical Processes in Red giants, Astrophysics and Space Library Vol. 88
ASSL..132	The Late Stages of Stellar Evolution, Astrophysics and Space Library Vol. 132
